date,temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,datetime,year,month,dayOfWeek
2011-07-11,26.97,21.2,32.74,24.33,1.1,3.75,720.0,3320.0,4040.0,0.0,1,1,0,2011-07-11,2011,July,Monday
2011-07-12,28.34,22.6,34.09,25.84,5.29,3.18,661.0,3546.0,4207.0,0.0,1,1,0,2011-07-12,2011,July,Tuesday
2011-07-13,27.91,22.35,33.46,25.18,1.8,2.38,745.0,3544.0,4289.0,0.0,1,1,0,2011-07-13,2011,July,Wednesday
2011-07-14,23.96,17.19,30.72,19.76,13.33,3.42,888.0,4129.0,5017.0,0.0,1,1,0,2011-07-14,2011,July,Thursday
2011-07-15,23.0,18.0,28.0,20.54,0.06,2.5,1318.0,4157.0,5475.0,0.0,0,1,0,2011-07-15,2011,July,Friday
2011-07-16,22.24,16.35,28.13,21.09,0.0,2.98,2417.0,3430.0,5847.0,0.0,0,1,0,2011-07-16,2011,July,Saturday
2011-07-17,24.83,19.22,30.43,22.58,0.0,3.0,2005.0,3240.0,5245.0,0.0,0,1,0,2011-07-17,2011,July,Sunday
2011-07-18,26.32,20.63,32.01,23.46,0.04,2.88,841.0,3563.0,4404.0,0.0,0,1,0,2011-07-18,2011,July,Monday
2011-07-19,28.12,22.92,33.33,25.63,0.37,1.98,751.0,3718.0,4469.0,0.0,1,1,0,2011-07-19,2011,July,Tuesday
2011-07-20,28.37,23.15,33.58,25.21,2.58,1.85,643.0,3630.0,4273.0,0.0,1,1,0,2011-07-20,2011,July,Wednesday
2011-07-21,29.82,24.64,35.0,27.58,0.0,2.9,631.0,3106.0,3737.0,0.0,0,1,0,2011-07-21,2011,July,Thursday
2011-07-22,31.78,26.06,37.5,27.91,0.02,1.95,560.0,2788.0,3348.0,0.0,1,1,0,2011-07-22,2011,July,Friday
2011-07-23,31.75,25.76,37.74,28.13,0.12,2.4,986.0,2255.0,3241.0,0.0,1,0,0,2011-07-23,2011,July,Saturday
2011-07-24,31.26,25.92,36.59,28.21,0.57,2.72,1049.0,2513.0,3562.0,0.0,1,1,0,2011-07-24,2011,July,Sunday
2011-07-25,28.75,23.85,33.65,25.66,3.77,1.85,566.0,3224.0,3790.0,0.0,1,1,0,2011-07-25,2011,July,Monday
2011-07-26,27.9,22.5,33.29,24.6,17.64,2.82,749.0,3761.0,4510.0,0.0,1,1,0,2011-07-26,2011,July,Tuesday
2011-07-27,27.9,22.34,33.45,24.44,0.03,2.6,753.0,3849.0,4602.0,0.0,0,1,0,2011-07-27,2011,July,Wednesday
2011-07-28,27.12,21.22,33.02,24.28,0.0,2.28,606.0,3740.0,4346.0,0.0,1,1,0,2011-07-28,2011,July,Thursday
2011-07-29,29.5,23.64,35.35,26.16,0.0,2.95,669.0,3150.0,3819.0,0.0,0,1,0,2011-07-29,2011,July,Friday
2011-07-30,30.77,24.56,36.98,26.45,0.0,2.55,1559.0,2858.0,4417.0,0.0,0,1,0,2011-07-30,2011,July,Saturday
2011-07-31,28.85,22.63,35.08,25.51,0.03,2.48,1523.0,2739.0,4262.0,0.0,0,0,0,2011-07-31,2011,July,Sunday
2011-08-01,28.84,21.89,35.79,25.91,0.83,2.55,729.0,3487.0,4216.0,0.0,1,1,0,2011-08-01,2011,August,Monday
2011-08-02,28.3,21.23,35.37,24.91,2.99,3.0,800.0,4004.0,4804.0,0.0,1,0,0,2011-08-02,2011,August,Tuesday
2011-08-03,27.78,23.22,32.33,24.75,1.39,1.52,467.0,3062.0,3529.0,0.0,1,1,0,2011-08-03,2011,August,Wednesday
2011-08-04,26.04,22.79,29.3,24.03,4.14,3.48,799.0,3730.0,4529.0,0.0,1,1,0,2011-08-04,2011,August,Thursday
2011-08-05,24.75,19.62,29.87,23.38,0.23,3.12,1023.0,3795.0,4818.0,0.0,0,1,0,2011-08-05,2011,August,Friday
2011-08-06,25.97,21.27,30.68,23.71,1.23,3.95,1519.0,2726.0,4245.0,0.0,1,1,0,2011-08-06,2011,August,Saturday
2011-08-07,27.83,23.03,32.63,25.63,9.84,2.55,1296.0,2441.0,3737.0,0.0,1,1,0,2011-08-07,2011,August,Sunday
2011-08-08,28.05,22.93,33.16,25.49,5.8,2.98,845.0,3431.0,4276.0,0.0,1,1,0,2011-08-08,2011,August,Monday
2011-08-09,27.33,21.82,32.83,24.65,0.29,2.2,908.0,3642.0,4550.0,0.0,1,1,0,2011-08-09,2011,August,Tuesday
2011-08-10,27.07,21.3,32.85,23.62,2.35,3.18,884.0,3826.0,4710.0,0.0,0,0,0,2011-08-10,2011,August,Wednesday
2011-08-11,25.06,19.0,31.12,21.12,0.14,2.38,811.0,3926.0,4737.0,0.0,0,0,0,2011-08-11,2011,August,Thursday
2011-08-12,23.97,17.31,30.63,21.11,0.02,2.02,1049.0,3799.0,4848.0,0.0,0,1,0,2011-08-12,2011,August,Friday
2011-08-13,24.27,18.73,29.81,22.46,1.96,2.72,1499.0,2586.0,4085.0,0.0,1,1,0,2011-08-13,2011,August,Saturday
2011-08-14,24.24,20.26,28.22,21.8,17.12,2.85,1337.0,2437.0,3774.0,0.0,1,1,0,2011-08-14,2011,August,Sunday
2011-08-15,23.61,18.63,28.59,21.01,21.9,2.8,774.0,3507.0,4281.0,0.0,1,1,0,2011-08-15,2011,August,Monday
2011-08-16,23.93,19.32,28.55,21.95,4.7,3.5,721.0,3952.0,4673.0,0.0,1,1,0,2011-08-16,2011,August,Tuesday
2011-08-17,24.22,18.13,30.32,21.22,0.08,2.28,668.0,3974.0,4642.0,0.0,0,1,0,2011-08-17,2011,August,Wednesday
2011-08-18,26.03,20.26,31.79,22.08,1.27,3.28,639.0,3117.0,3756.0,0.0,1,1,1,2011-08-18,2011,August,Thursday
2011-08-19,25.02,18.96,31.07,21.48,9.17,2.0,797.0,3305.0,4102.0,0.0,1,1,0,2011-08-19,2011,August,Friday
2011-08-20,24.2,17.99,30.41,21.29,8.28,1.78,1914.0,3190.0,5104.0,0.0,1,1,0,2011-08-20,2011,August,Saturday
2011-08-21,25.87,20.63,31.11,24.36,3.75,2.98,1247.0,2562.0,3809.0,0.0,1,1,0,2011-08-21,2011,August,Sunday
2011-08-22,24.97,20.42,29.53,22.27,12.65,4.0,831.0,3868.0,4699.0,0.0,1,1,0,2011-08-22,2011,August,Monday
2011-08-23,20.56,13.77,27.34,18.09,0.01,2.05,1268.0,4550.0,5818.0,0.0,0,0,0,2011-08-23,2011,August,Tuesday
2011-08-24,21.65,14.85,28.45,19.36,0.01,4.03,941.0,4123.0,5064.0,0.0,0,1,0,2011-08-24,2011,August,Wednesday
2011-08-25,23.55,18.43,28.67,22.73,0.89,3.12,435.0,3055.0,3490.0,0.0,1,1,0,2011-08-25,2011,August,Thursday
2011-08-26,24.01,19.24,28.77,21.86,8.53,1.67,768.0,3839.0,4607.0,0.0,1,1,0,2011-08-26,2011,August,Friday
2011-08-27,24.65,20.88,28.42,23.7,7.86,7.75,225.0,880.0,1105.0,0.0,1,1,0,2011-08-27,2011,August,Saturday
2011-08-28,23.52,20.12,26.93,21.36,96.93,6.8,1414.0,2875.0,4289.0,0.0,1,1,0,2011-08-28,2011,August,Sunday
2011-08-29,22.21,16.75,27.67,19.12,1.63,2.25,729.0,3847.0,4576.0,0.0,0,1,0,2011-08-29,2011,August,Monday
2011-08-30,20.56,14.14,26.99,17.68,0.01,1.72,772.0,4376.0,5148.0,0.0,0,1,0,2011-08-30,2011,August,Tuesday
2011-08-31,21.05,14.18,27.93,17.14,0.03,1.08,688.0,4310.0,4998.0,0.0,0,1,0,2011-08-31,2011,August,Wednesday
2011-09-01,21.68,15.33,28.03,19.08,0.04,2.02,783.0,4276.0,5059.0,0.0,1,1,0,2011-09-01,2011,September,Thursday
2011-09-02,22.27,17.59,26.94,20.76,3.67,2.15,873.0,3809.0,4682.0,0.0,1,1,0,2011-09-02,2011,September,Friday
2011-09-03,22.81,19.22,26.41,21.09,0.56,2.3,1933.0,2493.0,4426.0,0.0,1,1,0,2011-09-03,2011,September,Saturday
2011-09-04,24.68,20.29,29.07,22.78,2.0,3.03,2522.0,2379.0,4901.0,0.0,0,1,0,2011-09-04,2011,September,Sunday
2011-09-05,24.56,19.63,29.49,21.95,4.25,2.65,1236.0,2074.0,3310.0,1.0,1,1,0,2011-09-05,2011,September,Monday
2011-09-06,20.63,16.53,24.73,17.09,39.01,4.88,204.0,2462.0,2666.0,0.0,1,1,0,2011-09-06,2011,September,Tuesday
2011-09-07,19.33,16.53,22.14,19.95,27.62,2.45,118.0,1846.0,1964.0,0.0,1,1,0,2011-09-07,2011,September,Wednesday
2011-09-08,21.19,18.82,23.55,20.93,96.25,3.05,153.0,1657.0,1810.0,0.0,1,1,0,2011-09-08,2011,September,Thursday
2011-09-09,22.97,20.67,25.27,22.14,54.41,1.85,417.0,3093.0,3510.0,0.0,1,1,0,2011-09-09,2011,September,Friday
2011-09-10,23.38,18.87,27.89,20.98,5.79,1.98,1749.0,3521.0,5270.0,0.0,1,1,0,2011-09-10,2011,September,Saturday
2011-09-11,23.27,18.17,28.37,19.95,0.68,1.68,1633.0,3324.0,4957.0,0.0,1,1,0,2011-09-11,2011,September,Sunday
2011-09-12,22.13,16.23,28.03,18.99,3.94,1.2,688.0,3950.0,4638.0,0.0,1,1,0,2011-09-12,2011,September,Monday
2011-09-13,22.3,16.41,28.19,18.99,0.01,2.02,701.0,4012.0,4713.0,0.0,0,1,0,2011-09-13,2011,September,Tuesday
2011-09-14,23.59,17.42,29.77,20.14,0.39,2.35,646.0,4090.0,4736.0,0.0,1,1,0,2011-09-14,2011,September,Wednesday
2011-09-15,21.9,15.39,28.41,18.98,2.02,4.15,428.0,3184.0,3612.0,0.0,1,1,0,2011-09-15,2011,September,Thursday
2011-09-16,14.09,7.11,21.06,10.71,1.05,1.82,741.0,3952.0,4693.0,0.0,0,1,0,2011-09-16,2011,September,Friday
2011-09-17,13.71,9.92,17.49,12.73,0.05,2.55,1431.0,3031.0,4462.0,0.0,1,0,0,2011-09-17,2011,September,Saturday
2011-09-18,14.67,10.86,18.48,13.72,0.13,2.88,1353.0,2875.0,4228.0,0.0,0,0,0,2011-09-18,2011,September,Sunday
2011-09-19,16.11,12.57,19.65,15.66,0.0,2.25,688.0,3779.0,4467.0,0.0,0,1,0,2011-09-19,2011,September,Monday
2011-09-20,18.4,15.49,21.31,18.2,0.5,1.9,437.0,3156.0,3593.0,0.0,1,1,0,2011-09-20,2011,September,Tuesday
2011-09-21,19.73,16.75,22.71,19.68,3.26,1.75,537.0,3768.0,4305.0,0.0,1,1,0,2011-09-21,2011,September,Wednesday
2011-09-22,22.09,19.18,25.01,21.02,2.09,1.78,555.0,4188.0,4743.0,0.0,1,1,0,2011-09-22,2011,September,Thursday
2011-09-23,22.35,20.0,24.71,21.39,4.55,1.57,258.0,2109.0,2367.0,0.0,1,1,0,2011-09-23,2011,September,Friday
2011-09-24,20.85,18.15,23.55,19.15,28.54,0.98,1777.0,3576.0,5353.0,0.0,1,1,0,2011-09-24,2011,September,Saturday
2011-09-25,21.54,18.75,24.33,20.61,0.69,0.8,1544.0,3416.0,4960.0,0.0,1,1,0,2011-09-25,2011,September,Sunday
2011-09-26,22.82,19.81,25.83,21.12,0.28,1.8,681.0,3906.0,4587.0,0.0,1,1,0,2011-09-26,2011,September,Monday
2011-09-27,23.35,20.19,26.51,21.91,0.57,2.82,476.0,3593.0,4069.0,0.0,1,1,0,2011-09-27,2011,September,Tuesday
2011-09-28,22.6,19.15,26.05,20.35,3.51,2.35,481.0,3396.0,3877.0,0.0,1,1,0,2011-09-28,2011,September,Wednesday
2011-09-29,21.55,17.1,26.0,18.7,15.38,2.4,653.0,4140.0,4793.0,0.0,1,1,0,2011-09-29,2011,September,Thursday
2011-09-30,19.1,13.83,24.37,15.6,0.17,2.58,830.0,4320.0,5150.0,0.0,0,1,0,2011-09-30,2011,September,Friday
2011-10-01,15.19,10.21,20.16,10.35,1.46,4.82,476.0,1926.0,2402.0,0.0,1,1,0,2011-10-01,2011,October,Saturday
2011-10-02,8.99,6.64,11.33,7.39,12.8,3.68,616.0,2268.0,2884.0,0.0,1,1,0,2011-10-02,2011,October,Sunday
2011-10-03,8.52,6.28,10.76,7.94,1.24,1.4,330.0,3199.0,3529.0,0.0,1,0,0,2011-10-03,2011,October,Monday
2011-10-04,11.33,7.67,14.98,10.7,0.85,3.18,485.0,3920.0,4405.0,0.0,1,1,0,2011-10-04,2011,October,Tuesday
2011-10-05,15.25,9.37,21.13,12.41,0.01,3.1,559.0,4212.0,4771.0,0.0,0,0,0,2011-10-05,2011,October,Wednesday
2011-10-06,15.3,8.45,22.15,10.46,0.0,1.5,639.0,4078.0,4717.0,0.0,0,0,0,2011-10-06,2011,October,Thursday
2011-10-07,14.71,7.45,21.97,10.37,0.01,0.8,949.0,3976.0,4925.0,0.0,0,1,0,2011-10-07,2011,October,Friday
2011-10-08,15.68,8.37,22.99,11.62,0.0,0.62,2233.0,3104.0,5337.0,0.0,0,1,0,2011-10-08,2011,October,Saturday
2011-10-09,16.9,9.21,24.59,12.17,0.0,0.65,2397.0,3048.0,5445.0,0.0,0,1,0,2011-10-09,2011,October,Sunday
2011-10-10,18.59,10.37,26.81,13.9,0.01,0.73,1513.0,3539.0,5052.0,1.0,0,1,0,2011-10-10,2011,October,Monday
2011-10-11,18.77,12.98,24.56,16.85,0.01,2.25,666.0,3837.0,4503.0,0.0,1,1,0,2011-10-11,2011,October,Tuesday
2011-10-12,18.12,15.64,20.59,17.42,1.69,4.62,217.0,2175.0,2392.0,0.0,1,1,0,2011-10-12,2011,October,Wednesday
2011-10-13,18.56,16.59,20.53,18.23,14.01,3.08,290.0,2592.0,2882.0,0.0,1,1,0,2011-10-13,2011,October,Thursday
2011-10-14,19.01,15.44,22.58,17.58,17.98,3.8,528.0,3064.0,3592.0,0.0,1,1,0,2011-10-14,2011,October,Friday
2011-10-15,15.25,9.4,21.09,12.12,6.75,4.35,1896.0,3240.0,5136.0,0.0,1,0,0,2011-10-15,2011,October,Saturday
2011-10-16,14.9,8.45,21.36,12.26,0.0,4.3,1748.0,3223.0,4971.0,0.0,0,1,0,2011-10-16,2011,October,Sunday
2011-10-17,15.95,10.26,21.64,14.8,0.0,2.45,713.0,3806.0,4519.0,0.0,0,1,0,2011-10-17,2011,October,Monday
2011-10-18,16.31,10.46,22.17,14.09,0.0,1.75,635.0,4064.0,4699.0,0.0,1,1,0,2011-10-18,2011,October,Tuesday
2011-10-19,17.49,13.14,21.83,16.57,10.51,4.15,254.0,2144.0,2398.0,0.0,1,1,0,2011-10-19,2011,October,Wednesday
2011-10-20,15.53,11.04,20.01,12.41,6.41,5.6,471.0,3681.0,4152.0,0.0,1,0,0,2011-10-20,2011,October,Thursday
2011-10-21,11.26,7.0,15.53,8.87,0.03,3.62,676.0,3582.0,4258.0,0.0,0,1,0,2011-10-21,2011,October,Friday
2011-10-22,10.46,5.73,15.19,7.69,0.0,1.35,1499.0,2749.0,4248.0,0.0,0,1,0,2011-10-22,2011,October,Saturday
2011-10-23,10.2,3.85,16.55,6.79,0.01,1.42,1619.0,2707.0,4326.0,0.0,0,1,0,2011-10-23,2011,October,Sunday
2011-10-24,11.87,5.41,18.33,8.8,0.13,1.8,698.0,3444.0,4142.0,0.0,1,1,0,2011-10-24,2011,October,Monday
2011-10-25,13.42,7.23,19.62,9.96,1.12,2.92,694.0,3936.0,4630.0,0.0,0,0,0,2011-10-25,2011,October,Tuesday
2011-10-26,13.84,9.03,18.66,12.08,0.18,2.2,404.0,3452.0,3856.0,0.0,1,1,0,2011-10-26,2011,October,Wednesday
2011-10-27,13.63,8.71,18.56,11.99,3.38,3.28,240.0,2389.0,2629.0,0.0,1,1,0,2011-10-27,2011,October,Thursday
2011-10-28,8.85,3.05,14.64,4.18,2.82,3.22,455.0,3253.0,3708.0,0.0,1,1,0,2011-10-28,2011,October,Friday
2011-10-29,5.51,1.75,9.26,2.74,14.56,5.8,57.0,562.0,619.0,0.0,1,1,1,2011-10-29,2011,October,Saturday
2011-10-30,3.34,0.01,6.67,2.13,17.66,2.25,885.0,2403.0,3288.0,0.0,0,1,1,2011-10-30,2011,October,Sunday
2011-10-31,5.63,-0.49,11.75,2.46,0.04,1.8,362.0,3271.0,3633.0,0.0,1,1,0,2011-10-31,2011,October,Monday
2011-11-01,7.98,2.0,13.97,5.96,1.15,1.88,410.0,3628.0,4038.0,0.0,1,1,0,2011-11-01,2011,November,Tuesday
2011-11-02,8.44,1.55,15.33,3.38,0.01,1.27,367.0,3769.0,4136.0,0.0,0,1,0,2011-11-02,2011,November,Wednesday
2011-11-03,9.82,2.78,16.85,6.16,0.0,1.97,317.0,3597.0,3914.0,0.0,0,1,0,2011-11-03,2011,November,Thursday
2011-11-04,10.79,5.26,16.33,8.84,0.0,4.42,470.0,3533.0,4003.0,0.0,0,1,0,2011-11-04,2011,November,Friday
2011-11-05,6.98,1.24,12.73,2.82,0.0,2.9,1154.0,2733.0,3887.0,0.0,0,0,0,2011-11-05,2011,November,Saturday
2011-11-06,5.93,-0.44,12.31,2.37,0.0,1.23,952.0,2659.0,3611.0,0.0,0,0,0,2011-11-06,2011,November,Sunday
2011-11-07,8.7,1.29,16.11,4.81,0.0,0.78,373.0,3602.0,3975.0,0.0,0,1,0,2011-11-07,2011,November,Monday
2011-11-08,11.02,2.63,19.41,5.88,0.0,1.0,376.0,3773.0,4149.0,0.0,0,1,0,2011-11-08,2011,November,Tuesday
2011-11-09,10.84,2.35,19.33,5.01,0.0,1.35,305.0,3752.0,4057.0,0.0,0,1,0,2011-11-09,2011,November,Wednesday
2011-11-10,10.22,4.11,16.32,9.12,0.34,2.95,190.0,2713.0,2903.0,0.0,1,1,0,2011-11-10,2011,November,Thursday
2011-11-11,7.32,2.89,11.75,4.28,1.87,5.42,440.0,2897.0,3337.0,1.0,0,0,0,2011-11-11,2011,November,Friday
2011-11-12,5.55,-1.04,12.15,3.35,0.0,2.95,1275.0,2758.0,4033.0,0.0,0,0,0,2011-11-12,2011,November,Saturday
2011-11-13,9.51,1.75,17.28,7.65,0.0,4.05,1004.0,2680.0,3684.0,0.0,0,0,0,2011-11-13,2011,November,Sunday
2011-11-14,13.95,8.12,19.77,14.53,0.0,4.95,594.0,3833.0,4427.0,0.0,0,1,0,2011-11-14,2011,November,Monday
2011-11-15,17.42,13.14,21.7,16.52,0.03,2.35,449.0,3712.0,4161.0,0.0,1,1,0,2011-11-15,2011,November,Tuesday
2011-11-16,14.96,12.55,17.37,13.14,5.02,2.28,145.0,1660.0,1805.0,0.0,1,1,0,2011-11-16,2011,November,Wednesday
2011-11-17,9.63,5.44,13.82,6.8,11.14,4.72,139.0,2886.0,3025.0,0.0,1,0,0,2011-11-17,2011,November,Thursday
2011-11-18,3.4,-0.82,7.62,1.07,0.37,2.78,243.0,3113.0,3356.0,0.0,0,0,0,2011-11-18,2011,November,Friday
2011-11-19,4.27,-0.96,9.5,2.33,0.01,3.12,941.0,2679.0,3620.0,0.0,0,0,0,2011-11-19,2011,November,Saturday
2011-11-20,9.33,3.59,15.08,10.84,0.15,2.58,787.0,2685.0,3472.0,0.0,1,1,0,2011-11-20,2011,November,Sunday
2011-11-21,13.89,9.89,17.89,12.57,3.52,2.28,220.0,2510.0,2730.0,0.0,1,1,0,2011-11-21,2011,November,Monday
2011-11-22,12.65,9.29,16.01,10.73,6.84,2.2,69.0,1518.0,1587.0,0.0,1,1,0,2011-11-22,2011,November,Tuesday
2011-11-23,12.59,8.48,16.71,13.42,24.91,5.48,112.0,2423.0,2535.0,0.0,1,1,0,2011-11-23,2011,November,Wednesday
2011-11-24,8.89,1.41,16.38,3.79,0.73,2.45,559.0,918.0,1477.0,1.0,0,0,0,2011-11-24,2011,November,Thursday
2011-11-25,9.32,1.61,17.03,4.29,0.01,1.58,1095.0,1677.0,2772.0,0.0,0,1,0,2011-11-25,2011,November,Friday
2011-11-26,10.64,1.93,19.36,5.1,0.0,0.73,1249.0,1776.0,3025.0,0.0,0,0,0,2011-11-26,2011,November,Saturday
2011-11-27,11.74,3.64,19.84,10.28,0.0,3.38,808.0,2221.0,3029.0,0.0,0,0,0,2011-11-27,2011,November,Sunday
2011-11-28,15.22,9.24,21.19,13.25,0.0,2.55,253.0,3559.0,3812.0,0.0,0,1,0,2011-11-28,2011,November,Monday
2011-11-29,15.22,10.41,20.04,15.1,2.55,4.38,96.0,2791.0,2887.0,0.0,1,1,0,2011-11-29,2011,November,Tuesday
2011-11-30,9.44,3.29,15.59,3.78,10.98,4.68,187.0,3389.0,3576.0,0.0,0,0,0,2011-11-30,2011,November,Wednesday
2011-12-01,5.56,0.8,10.32,2.44,0.03,3.3,182.0,3500.0,3682.0,0.0,0,0,0,2011-12-01,2011,December,Thursday
2011-12-02,4.73,-2.29,11.75,-0.71,0.0,1.55,268.0,3633.0,3901.0,0.0,0,1,0,2011-12-02,2011,December,Friday
2011-12-03,5.32,-1.51,12.14,0.86,0.01,1.32,705.0,2857.0,3562.0,0.0,0,1,0,2011-12-03,2011,December,Saturday
2011-12-04,5.14,-0.78,11.07,1.88,0.0,1.58,633.0,2808.0,3441.0,0.0,0,1,0,2011-12-04,2011,December,Sunday
2011-12-05,7.96,1.63,14.29,6.23,0.0,1.4,233.0,3511.0,3744.0,0.0,0,1,0,2011-12-05,2011,December,Monday
2011-12-06,11.69,7.29,16.09,14.13,1.78,3.15,126.0,2437.0,2563.0,0.0,1,1,0,2011-12-06,2011,December,Tuesday
2011-12-07,12.66,8.73,16.58,11.52,29.05,4.15,50.0,648.0,698.0,0.0,1,1,1,2011-12-07,2011,December,Wednesday
2011-12-08,5.98,0.6,11.37,1.82,45.87,3.92,150.0,3145.0,3295.0,0.0,0,1,0,2011-12-08,2011,December,Thursday
2011-12-09,3.63,-1.78,9.03,-0.38,0.01,1.42,259.0,3324.0,3583.0,0.0,0,1,0,2011-12-09,2011,December,Friday
2011-12-10,3.99,-1.39,9.37,2.77,0.01,3.6,502.0,2658.0,3160.0,0.0,0,0,0,2011-12-10,2011,December,Saturday
2011-12-11,1.04,-4.49,6.57,-2.88,0.0,1.08,376.0,2337.0,2713.0,0.0,0,0,0,2011-12-11,2011,December,Sunday
2011-12-12,0.5,-4.96,5.97,-3.33,0.0,0.7,143.0,3121.0,3264.0,0.0,0,0,0,2011-12-12,2011,December,Monday
2011-12-13,2.17,-4.23,8.56,-1.02,0.0,1.98,154.0,3327.0,3481.0,0.0,0,1,0,2011-12-13,2011,December,Tuesday
2011-12-14,4.32,-1.11,9.76,2.7,0.0,1.18,178.0,3515.0,3693.0,0.0,1,0,0,2011-12-14,2011,December,Wednesday
2011-12-15,7.83,3.03,12.63,8.83,0.2,4.32,180.0,3490.0,3670.0,0.0,1,0,0,2011-12-15,2011,December,Thursday
2011-12-16,11.42,6.0,16.83,7.12,0.41,4.42,178.0,3359.0,3537.0,0.0,0,0,0,2011-12-16,2011,December,Friday
2011-12-17,3.87,0.63,7.11,1.89,0.0,3.75,275.0,2435.0,2710.0,0.0,0,0,1,2011-12-17,2011,December,Saturday
2011-12-18,1.24,-2.44,4.93,-0.7,0.0,2.15,220.0,2182.0,2402.0,0.0,0,0,0,2011-12-18,2011,December,Sunday
2011-12-19,1.73,-3.73,7.19,-0.51,0.0,2.58,259.0,3107.0,3366.0,0.0,0,0,0,2011-12-19,2011,December,Monday
2011-12-20,6.08,0.52,11.64,9.54,0.02,1.48,216.0,3498.0,3714.0,0.0,1,0,0,2011-12-20,2011,December,Tuesday
2011-12-21,10.78,7.12,14.43,10.47,0.37,3.35,107.0,2533.0,2640.0,0.0,1,1,0,2011-12-21,2011,December,Wednesday
2011-12-22,11.54,6.74,16.35,7.97,3.76,1.3,227.0,2801.0,3028.0,0.0,1,1,0,2011-12-22,2011,December,Thursday
2011-12-23,9.63,5.71,13.55,8.23,20.88,4.0,163.0,2019.0,2182.0,0.0,1,1,0,2011-12-23,2011,December,Friday
2011-12-24,5.65,2.22,9.08,3.32,0.32,2.75,154.0,840.0,994.0,0.0,1,0,0,2011-12-24,2011,December,Saturday
2011-12-25,2.64,-2.36,7.64,0.0,0.01,1.98,303.0,439.0,742.0,0.0,0,0,0,2011-12-25,2011,December,Sunday
2011-12-26,4.41,-0.48,9.29,4.68,0.18,4.08,429.0,864.0,1293.0,1.0,0,0,0,2011-12-26,2011,December,Monday
2011-12-27,5.32,0.86,9.77,4.91,2.27,3.38,103.0,1049.0,1152.0,0.0,1,1,0,2011-12-27,2011,December,Tuesday
2011-12-28,6.04,2.21,9.88,4.08,14.27,5.5,255.0,2020.0,2275.0,0.0,0,1,0,2011-12-28,2011,December,Wednesday
2011-12-29,1.84,-3.32,6.99,-1.39,0.02,1.65,254.0,2149.0,2403.0,0.0,0,0,1,2011-12-29,2011,December,Thursday
2011-12-30,3.05,-2.09,8.2,2.02,0.11,1.47,491.0,2476.0,2967.0,0.0,0,0,0,2011-12-30,2011,December,Friday
2011-12-31,7.43,1.55,13.31,7.54,0.15,3.22,665.0,1792.0,2457.0,0.0,1,1,0,2011-12-31,2011,December,Saturday
2012-01-01,7.71,0.84,14.57,2.63,0.1,3.3,688.0,1572.0,2260.0,0.0,1,1,0,2012-01-01,2012,January,Sunday
2012-01-02,6.39,0.03,12.74,0.81,0.53,5.68,244.0,1693.0,1937.0,1.0,0,0,0,2012-01-02,2012,January,Monday
2012-01-03,-0.43,-4.47,3.61,-3.38,0.0,6.45,89.0,2130.0,2219.0,0.0,0,1,1,2012-01-03,2012,January,Tuesday
2012-01-04,-5.09,-10.14,-0.03,-7.98,0.0,2.65,95.0,2262.0,2357.0,0.0,0,0,1,2012-01-04,2012,January,Wednesday
2012-01-05,-1.67,-6.7,3.37,-0.53,0.01,1.72,140.0,3111.0,3251.0,0.0,0,1,0,2012-01-05,2012,January,Thursday
2012-01-06,4.77,-2.15,11.69,3.43,0.0,2.52,304.0,3750.0,4054.0,0.0,0,0,0,2012-01-06,2012,January,Friday
2012-01-07,9.51,1.19,17.82,2.92,0.0,2.75,1074.0,3406.0,4480.0,0.0,0,1,0,2012-01-07,2012,January,Saturday
2012-01-08,7.85,0.8,14.9,2.47,0.0,2.62,601.0,2807.0,3408.0,0.0,0,0,0,2012-01-08,2012,January,Sunday
2012-01-09,2.51,-2.02,7.04,-0.57,0.26,1.27,106.0,2219.0,2325.0,0.0,1,1,1,2012-01-09,2012,January,Monday
2012-01-10,2.91,-1.3,7.12,-0.24,2.11,2.52,173.0,3400.0,3573.0,0.0,0,1,0,2012-01-10,2012,January,Tuesday
2012-01-11,3.76,-2.35,9.87,-0.92,1.91,2.78,92.0,2074.0,2166.0,0.0,1,1,0,2012-01-11,2012,January,Wednesday
2012-01-12,5.8,0.49,11.11,6.19,24.62,3.28,270.0,3793.0,4063.0,0.0,1,1,0,2012-01-12,2012,January,Thursday
2012-01-13,6.43,-0.48,13.34,0.24,2.37,6.18,173.0,3017.0,3190.0,0.0,1,1,1,2012-01-13,2012,January,Friday
2012-01-14,-0.12,-4.31,4.06,-3.39,0.0,4.07,333.0,2137.0,2470.0,0.0,0,1,0,2012-01-14,2012,January,Saturday
2012-01-15,-1.74,-5.03,1.55,-4.21,0.0,3.27,283.0,2009.0,2292.0,0.0,0,0,0,2012-01-15,2012,January,Sunday
2012-01-16,-2.6,-7.39,2.19,-5.16,0.17,3.82,217.0,2060.0,2277.0,1.0,1,0,1,2012-01-16,2012,January,Monday
2012-01-17,3.01,-3.32,9.34,6.34,3.32,5.35,125.0,2788.0,2913.0,0.0,1,1,0,2012-01-17,2012,January,Tuesday
2012-01-18,7.37,0.48,14.26,2.58,2.52,6.6,109.0,3244.0,3353.0,0.0,0,1,0,2012-01-18,2012,January,Wednesday
