temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,year,season_spring,season_summer,season_fall,dayOfWeek_Friday,dayOfWeek_Monday,dayOfWeek_Saturday,dayOfWeek_Sunday,dayOfWeek_Thursday,dayOfWeek_Tuesday,dayOfWeek_Wednesday,total_cust_log,total_cust_diff
17.72,13.37,22.06,14.68,5.79,1.62,734.0,3769.0,4503.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,1,0,0,8.412499120301572,0.1665898555274783
16.98,11.71,22.25,15.01,4.14,2.4,907.0,3937.0,4844.0,0.0,1,1,0,2011,0,1,0,1,0,0,0,0,0,0,8.485496104672983,0.07299698437141089
18.38,12.68,24.08,17.12,0.08,1.98,2254.0,3477.0,5731.0,0.0,0,1,0,2011,0,1,0,0,0,1,0,0,0,0,8.653645314551737,0.16814920987875404
20.74,14.78,26.71,18.53,0.0,3.12,1576.0,3020.0,4596.0,0.0,1,1,0,2011,0,1,0,0,0,0,1,0,0,0,8.432941638968646,-0.22070367558309023
22.54,17.41,27.67,20.4,2.08,3.75,834.0,3390.0,4224.0,0.0,1,1,0,2011,0,1,0,0,1,0,0,0,0,0,8.348537825386098,-0.08440381358254889
24.34,19.75,28.92,21.89,0.66,3.0,659.0,3763.0,4422.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,0,1,0,8.394347361417392,0.04580953603129423
23.54,17.65,29.43,21.32,1.8,2.4,739.0,4178.0,4917.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,0,0,1,8.50045386741194,0.10610650599454807
25.14,19.44,30.85,23.26,0.0,3.35,757.0,3874.0,4631.0,0.0,0,1,0,2011,0,1,0,0,0,0,0,1,0,0,8.440528106480752,-0.059925760931188066
25.29,19.52,31.06,22.02,0.21,3.68,869.0,3753.0,4622.0,0.0,1,1,0,2011,0,1,0,1,0,0,0,0,0,0,8.438582790834326,-0.0019453156464255272
23.57,17.89,29.24,20.5,2.3,3.65,2000.0,2693.0,4693.0,0.0,1,0,0,2011,0,1,0,0,0,1,0,0,0,0,8.453827315794417,0.015244524960090544
24.1,19.44,28.75,22.34,0.19,3.1,2352.0,2391.0,4743.0,0.0,0,1,0,2011,0,1,0,0,0,0,1,0,0,0,8.464425125877582,0.010597810083165626
26.21,21.0,31.43,24.94,0.0,1.88,1548.0,2499.0,4047.0,1.0,0,1,0,2011,0,1,0,0,1,0,0,0,0,0,8.305731144875866,-0.15869398100171672
28.27,21.94,34.6,26.1,0.0,1.62,671.0,3269.0,3940.0,0.0,0,1,0,2011,0,1,0,0,0,0,0,0,1,0,8.27893600229198,-0.026795142583885934
28.87,22.69,35.05,26.05,0.1,3.25,512.0,3419.0,3931.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,0,0,1,8.27664912542186,-0.002286876870119414
26.35,20.04,32.67,22.77,1.01,5.03,736.0,4176.0,4912.0,0.0,1,0,0,2011,0,1,0,0,0,0,0,1,0,0,8.499436469826978,0.22278734440511805
20.96,13.59,28.33,16.42,0.03,3.48,898.0,4344.0,5242.0,0.0,0,1,0,2011,0,1,0,1,0,0,0,0,0,0,8.564458383883352,0.06502191405637348
19.11,11.77,26.44,17.37,0.01,1.82,1864.0,3384.0,5248.0,0.0,1,0,0,2011,0,1,0,0,0,1,0,0,0,0,8.565602330623925,0.001143946740572943
22.32,17.08,27.55,19.53,0.43,2.28,1684.0,3175.0,4859.0,0.0,1,1,0,2011,0,1,0,0,0,0,1,0,0,0,8.488587934405903,-0.07701439621802209
22.44,16.82,28.07,20.35,0.51,1.85,670.0,3818.0,4488.0,0.0,0,1,0,2011,0,1,0,0,1,0,0,0,0,0,8.409162447202533,-0.07942548720336973
23.08,16.53,29.62,20.92,0.0,2.4,760.0,4023.0,4783.0,0.0,0,1,0,2011,0,1,0,0,0,0,0,0,1,0,8.472823243680297,0.06366079647776424
25.67,19.03,32.31,23.84,0.02,1.95,675.0,3683.0,4358.0,0.0,0,1,0,2011,0,1,0,0,0,0,0,0,0,1,8.379768515504566,-0.09305472817573168
29.01,22.02,35.99,26.26,0.26,2.6,562.0,3326.0,3888.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,1,0,0,8.265650165580329,-0.11411834992423664
28.4,21.36,35.44,24.18,5.55,2.07,814.0,3726.0,4540.0,0.0,1,1,0,2011,0,1,0,1,0,0,0,0,0,0,8.420682291035394,0.15503212545506528
27.46,22.06,32.86,24.3,1.64,2.4,1727.0,3174.0,4901.0,0.0,1,1,0,2011,0,1,0,0,0,1,0,0,0,0,8.497194544909547,0.07651225387415295
26.2,20.84,31.56,22.72,2.59,2.1,1467.0,2940.0,4407.0,0.0,1,1,0,2011,0,1,0,0,0,0,1,0,0,0,8.390949464841986,-0.10624508006756095
23.39,16.98,29.81,18.2,6.76,4.5,863.0,4106.0,4969.0,0.0,1,1,0,2011,0,1,0,0,1,0,0,0,0,0,8.51097389160232,0.12002442676033453
19.9,14.89,24.91,17.43,0.01,4.13,726.0,4103.0,4829.0,0.0,1,0,0,2011,0,1,0,0,0,0,0,0,1,0,8.482394685873542,-0.02857920572877859
19.01,12.66,25.36,16.78,0.01,2.43,769.0,4354.0,5123.0,0.0,0,0,0,2011,0,1,0,0,0,0,0,0,0,1,8.541495483939203,0.0591007980656606
21.18,15.19,27.17,18.09,1.66,3.03,544.0,3181.0,3725.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,1,0,0,8.22282213081366,-0.31867335312554346
22.27,17.09,27.46,19.2,17.03,2.23,862.0,3910.0,4772.0,0.0,1,1,0,2011,0,1,0,1,0,0,0,0,0,0,8.470520783217808,0.24769865240414823
23.9,18.69,29.12,22.07,5.7,2.03,1806.0,3248.0,5054.0,0.0,1,1,0,2011,0,1,0,0,0,1,0,0,0,0,8.52793528794814,0.05741450473033183
25.08,20.73,29.44,22.37,0.62,1.73,1638.0,3038.0,4676.0,0.0,1,1,0,2011,0,1,0,0,0,0,1,0,0,0,8.450198322591959,-0.07773696535618058
23.09,18.91,27.26,19.48,6.01,2.37,697.0,3270.0,3967.0,0.0,1,1,0,2011,0,1,0,0,1,0,0,0,0,0,8.28576542051433,-0.16443290207762828
23.49,19.39,27.59,20.85,1.67,2.3,770.0,3999.0,4769.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,0,1,0,8.469891918298224,0.18412649778389323
25.92,20.84,31.0,24.35,0.69,2.37,655.0,3790.0,4445.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,0,0,1,8.399535147948004,-0.07035677035021948
27.08,23.25,30.91,25.35,0.03,3.4,745.0,3979.0,4724.0,0.0,1,0,0,2011,0,1,0,0,0,0,0,1,0,0,8.460411177317253,0.06087602936924874
25.44,21.39,29.48,23.5,0.01,3.43,969.0,3961.0,4930.0,0.0,1,0,0,2011,0,1,0,1,0,0,0,0,0,0,8.503094267036737,0.04268308971948365
24.48,19.62,29.35,21.42,0.0,2.88,1781.0,3333.0,5114.0,0.0,0,0,0,2011,0,1,0,0,0,1,0,0,0,0,8.539737155851132,0.036642888814395036
22.55,16.74,28.37,20.38,0.05,1.82,1918.0,3323.0,5241.0,0.0,1,1,0,2011,0,1,0,0,0,0,1,0,0,0,8.564267598802166,0.02453044295103446
23.58,19.25,27.9,21.38,0.53,1.8,853.0,3802.0,4655.0,0.0,1,1,0,2011,0,1,0,0,1,0,0,0,0,0,8.445697189711167,-0.11857040909099936
24.93,20.33,29.54,22.82,0.56,2.35,729.0,3851.0,4580.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,0,1,0,8.429454277108231,-0.016242912602935533
26.62,21.11,32.14,22.99,3.5,3.78,848.0,4307.0,5155.0,0.0,1,1,0,2011,0,1,0,0,0,0,0,0,0,1,8.54772239645106,0.11826811934282944
23.51,16.71,30.31,20.16,0.39,2.35,1024.0,4432.0,5456.0,0.0,0,1,0,2011,0,1,0,0,0,0,0,1,0,0,8.604471199523298,0.05674880307223695
23.38,16.67,30.08,21.53,0.03,1.98,1244.0,4052.0,5296.0,0.0,0,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.574707097616844,-0.029764101906453178
24.08,16.45,31.71,20.49,0.02,1.9,2204.0,2848.0,5052.0,0.0,0,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.527539483470381,-0.04716761414646342
26.31,19.5,33.12,21.56,14.79,2.67,2279.0,2312.0,4591.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.431853144249223,-0.09568633922115843
26.37,20.52,32.22,22.79,5.65,1.63,3060.0,2915.0,5975.0,1.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.695339376799712,0.2634862325504894
25.96,20.89,31.02,23.3,0.63,1.9,1030.0,3584.0,4614.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.4368504387337,-0.25848893806601225
26.65,21.71,31.58,24.33,0.15,2.12,783.0,3786.0,4569.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.427049641563272,-0.0098007971704277
26.85,21.63,32.06,23.09,1.06,2.62,754.0,3753.0,4507.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.413387022690648,-0.013662618872624321
27.12,21.76,32.48,24.07,5.84,2.78,689.0,3290.0,3979.0,0.0,1,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.288785810426928,-0.12460121226371967
25.35,20.35,30.35,22.79,26.4,2.38,1987.0,3281.0,5268.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.569406062863171,0.28062025243624333
25.61,19.65,31.57,22.89,0.01,2.4,1744.0,3083.0,4827.0,0.0,0,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.481980435660493,-0.08742562720267877
26.97,21.2,32.74,24.33,1.1,3.75,720.0,3320.0,4040.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.303999970955196,-0.17798046470529627
28.34,22.6,34.09,25.84,5.29,3.18,661.0,3546.0,4207.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.344505083590521,0.040505112635324636
27.91,22.35,33.46,25.18,1.8,2.38,745.0,3544.0,4289.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.36380888451688,0.01930380092635886
23.96,17.19,30.72,19.76,13.33,3.42,888.0,4129.0,5017.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.520587424484253,0.15677853996737312
23.0,18.0,28.0,20.54,0.06,2.5,1318.0,4157.0,5475.0,0.0,0,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.607947554684701,0.08736013020044808
22.24,16.35,28.13,21.09,0.0,2.98,2417.0,3430.0,5847.0,0.0,0,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.67368398817567,0.0657364334909687
24.83,19.22,30.43,22.58,0.0,3.0,2005.0,3240.0,5245.0,0.0,0,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.565030520830398,-0.10865346734527215
26.32,20.63,32.01,23.46,0.04,2.88,841.0,3563.0,4404.0,0.0,0,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.390268497842571,-0.17476202298782617
28.12,22.92,33.33,25.63,0.37,1.98,751.0,3718.0,4469.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.404919948933452,0.01465145109088084
28.37,23.15,33.58,25.21,2.58,1.85,643.0,3630.0,4273.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.360071435644025,-0.04484851328942696
29.82,24.64,35.0,27.58,0.0,2.9,631.0,3106.0,3737.0,0.0,0,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.226038429485484,-0.13403300615854086
31.78,26.06,37.5,27.91,0.02,1.95,560.0,2788.0,3348.0,0.0,1,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.116118431609365,-0.10991999787611917
31.75,25.76,37.74,28.13,0.12,2.4,986.0,2255.0,3241.0,0.0,1,0,0,2011,0,0,1,0,0,1,0,0,0,0,8.083637203141548,-0.03248122846781776
31.26,25.92,36.59,28.21,0.57,2.72,1049.0,2513.0,3562.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.178077463849608,0.09444026070806011
28.75,23.85,33.65,25.66,3.77,1.85,566.0,3224.0,3790.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.240121298076472,0.06204383422686455
27.9,22.5,33.29,24.6,17.64,2.82,749.0,3761.0,4510.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.414052432496725,0.17393113442025232
27.9,22.34,33.45,24.44,0.03,2.6,753.0,3849.0,4602.0,0.0,0,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.434246270595311,0.02019383809858688
27.12,21.22,33.02,24.28,0.0,2.28,606.0,3740.0,4346.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.377011160816375,-0.05723510977893653
29.5,23.64,35.35,26.16,0.0,2.95,669.0,3150.0,3819.0,0.0,0,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.247743887225516,-0.12926727359085888
30.77,24.56,36.98,26.45,0.0,2.55,1559.0,2858.0,4417.0,0.0,0,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.393216011596527,0.1454721243710111
28.85,22.63,35.08,25.51,0.03,2.48,1523.0,2739.0,4262.0,0.0,0,0,0,2011,0,0,1,0,0,0,1,0,0,0,8.357493812658563,-0.03572219893796458
28.84,21.89,35.79,25.91,0.83,2.55,729.0,3487.0,4216.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.346642090221199,-0.010851722437363875
28.3,21.23,35.37,24.91,2.99,3.0,800.0,4004.0,4804.0,0.0,1,0,0,2011,0,0,1,0,0,0,0,0,1,0,8.477204183199873,0.13056209297867483
27.78,23.22,32.33,24.75,1.39,1.52,467.0,3062.0,3529.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.16876982367527,-0.30843435952460396
26.04,22.79,29.3,24.03,4.14,3.48,799.0,3730.0,4529.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.418256443556213,0.249486619880944
24.75,19.62,29.87,23.38,0.23,3.12,1023.0,3795.0,4818.0,0.0,0,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.480114183174816,0.061857739618602636
25.97,21.27,30.68,23.71,1.23,3.95,1519.0,2726.0,4245.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.353497098745448,-0.12661708442936792
27.83,23.03,32.63,25.63,9.84,2.55,1296.0,2441.0,3737.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.226038429485484,-0.12745866925996374
28.05,22.93,33.16,25.49,5.8,2.98,845.0,3431.0,4276.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.360773272144936,0.13473484265945146
27.33,21.82,32.83,24.65,0.29,2.2,908.0,3642.0,4550.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.422882511944996,0.06210923980006022
27.07,21.3,32.85,23.62,2.35,3.18,884.0,3826.0,4710.0,0.0,0,0,0,2011,0,0,1,0,0,0,0,0,0,1,8.457443187010464,0.03456067506546745
25.06,19.0,31.12,21.12,0.14,2.38,811.0,3926.0,4737.0,0.0,0,0,0,2011,0,0,1,0,0,0,0,1,0,0,8.463159302923751,0.005716115913287467
23.97,17.31,30.63,21.11,0.02,2.02,1049.0,3799.0,4848.0,0.0,0,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.48632152774915,0.023162224825398425
24.27,18.73,29.81,22.46,1.96,2.72,1499.0,2586.0,4085.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.315077007294104,-0.1712445204550459
24.24,20.26,28.22,21.8,17.12,2.85,1337.0,2437.0,3774.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.235890725928495,-0.07918628136560812
23.61,18.63,28.59,21.01,21.9,2.8,774.0,3507.0,4281.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.361941906144946,0.12605118021645012
23.93,19.32,28.55,21.95,4.7,3.5,721.0,3952.0,4673.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.449556542700426,0.08761463655548063
24.22,18.13,30.32,21.22,0.08,2.28,668.0,3974.0,4642.0,0.0,0,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.442900586834382,-0.006655955866044394
26.03,20.26,31.79,22.08,1.27,3.28,639.0,3117.0,3756.0,0.0,1,1,1,2011,0,0,1,0,0,0,0,1,0,0,8.231109840328154,-0.2117907465062281
25.02,18.96,31.07,21.48,9.17,2.0,797.0,3305.0,4102.0,0.0,1,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.319229938632326,0.08812009830417189
24.2,17.99,30.41,21.29,8.28,1.78,1914.0,3190.0,5104.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.537779825024625,0.21854988639229944
25.87,20.63,31.11,24.36,3.75,2.98,1247.0,2562.0,3809.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.245121966478605,-0.2926578585460202
24.97,20.42,29.53,22.27,12.65,4.0,831.0,3868.0,4699.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.455104999102815,0.20998303262421025
20.56,13.77,27.34,18.09,0.01,2.05,1268.0,4550.0,5818.0,0.0,0,0,0,2011,0,0,1,0,0,0,0,0,1,0,8.668711839055147,0.2136068399523321
21.65,14.85,28.45,19.36,0.01,4.03,941.0,4123.0,5064.0,0.0,0,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.529911963824013,-0.13879987523113435
23.55,18.43,28.67,22.73,0.89,3.12,435.0,3055.0,3490.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.157657015196472,-0.3722549486275408
24.01,19.24,28.77,21.86,8.53,1.67,768.0,3839.0,4607.0,0.0,1,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.435332164935916,0.2776751497394443
24.65,20.88,28.42,23.7,7.86,7.75,225.0,880.0,1105.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,7.007600613951853,-1.4277315509840633
23.52,20.12,26.93,21.36,96.93,6.8,1414.0,2875.0,4289.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.36380888451688,1.356208270565027
22.21,16.75,27.67,19.12,1.63,2.25,729.0,3847.0,4576.0,0.0,0,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.428580533059634,0.06477164854275408
20.56,14.14,26.99,17.68,0.01,1.72,772.0,4376.0,5148.0,0.0,0,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.546363568716018,0.11778303565638382
21.05,14.18,27.93,17.14,0.03,1.08,688.0,4310.0,4998.0,0.0,0,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.516793111394898,-0.029570457321119292
21.68,15.33,28.03,19.08,0.04,2.02,783.0,4276.0,5059.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.528924114291936,0.01213100289703739
22.27,17.59,26.94,20.76,3.67,2.15,873.0,3809.0,4682.0,0.0,1,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.451480648050856,-0.07744346624108012
22.81,19.22,26.41,21.09,0.56,2.3,1933.0,2493.0,4426.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.395251520610994,-0.056229127439861415
24.68,20.29,29.07,22.78,2.0,3.03,2522.0,2379.0,4901.0,0.0,0,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.497194544909547,0.10194302429855284
24.56,19.63,29.49,21.95,4.25,2.65,1236.0,2074.0,3310.0,1.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.104703468371108,-0.3924910765384393
20.63,16.53,24.73,17.09,39.01,4.88,204.0,2462.0,2666.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,7.888334500738654,-0.21636896763245428
19.33,16.53,22.14,19.95,27.62,2.45,118.0,1846.0,1964.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,7.582738488914411,-0.30559601182424245
21.19,18.82,23.55,20.93,96.25,3.05,153.0,1657.0,1810.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,7.501082124259871,-0.08165636465454007
22.97,20.67,25.27,22.14,54.41,1.85,417.0,3093.0,3510.0,0.0,1,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.163371316459912,0.6622891922000411
23.38,18.87,27.89,20.98,5.79,1.98,1749.0,3521.0,5270.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.569785641535407,0.40641432507549524
23.27,18.17,28.37,19.95,0.68,1.68,1633.0,3324.0,4957.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.508555998020574,-0.0612296435148334
22.13,16.23,28.03,18.99,3.94,1.2,688.0,3950.0,4638.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.442038517815478,-0.06651748020509629
22.3,16.41,28.19,18.99,0.01,2.02,701.0,4012.0,4713.0,0.0,0,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.45807992692373,0.01604140910825258
23.59,17.42,29.77,20.14,0.39,2.35,646.0,4090.0,4736.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.462948176563842,0.004868249640111344
21.9,15.39,28.41,18.98,2.02,4.15,428.0,3184.0,3612.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.192016914536875,-0.2709312620269664
14.09,7.11,21.06,10.71,1.05,1.82,741.0,3952.0,4693.0,0.0,0,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.453827315794417,0.2618104012575415
13.71,9.92,17.49,12.73,0.05,2.55,1431.0,3031.0,4462.0,0.0,1,0,0,2011,0,0,1,0,0,1,0,0,0,0,8.403352374992478,-0.05047494080193893
14.67,10.86,18.48,13.72,0.13,2.88,1353.0,2875.0,4228.0,0.0,0,0,0,2011,0,0,1,0,0,0,1,0,0,0,8.349484346990128,-0.05386802800235024
16.11,12.57,19.65,15.66,0.0,2.25,688.0,3779.0,4467.0,0.0,0,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.404472321352118,0.054987974361990766
18.4,15.49,21.31,18.2,0.5,1.9,437.0,3156.0,3593.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.186742787113518,-0.2177295342386003
19.73,16.75,22.71,19.68,3.26,1.75,537.0,3768.0,4305.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.367532416861831,0.18078962974831292
22.09,19.18,25.01,21.02,2.09,1.78,555.0,4188.0,4743.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.464425125877582,0.09689270901575142
22.35,20.0,24.71,21.39,4.55,1.57,258.0,2109.0,2367.0,0.0,1,1,0,2011,0,0,1,1,0,0,0,0,0,0,7.769378609513984,-0.6950465163635986
20.85,18.15,23.55,19.15,28.54,0.98,1777.0,3576.0,5353.0,0.0,1,1,0,2011,0,0,1,0,0,1,0,0,0,0,8.585412430393381,0.8160338208793974
21.54,18.75,24.33,20.61,0.69,0.8,1544.0,3416.0,4960.0,0.0,1,1,0,2011,0,0,1,0,0,0,1,0,0,0,8.509161019718974,-0.07625141067440744
22.82,19.81,25.83,21.12,0.28,1.8,681.0,3906.0,4587.0,0.0,1,1,0,2011,0,0,1,0,1,0,0,0,0,0,8.430981494597171,-0.07817952512180248
23.35,20.19,26.51,21.91,0.57,2.82,476.0,3593.0,4069.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,1,0,8.31115254800169,-0.11982894659548116
22.6,19.15,26.05,20.35,3.51,2.35,481.0,3396.0,3877.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,0,0,1,8.262816937670928,-0.048335610330761725
21.55,17.1,26.0,18.7,15.38,2.4,653.0,4140.0,4793.0,0.0,1,1,0,2011,0,0,1,0,0,0,0,1,0,0,8.474911799159631,0.21209486148870305
19.1,13.83,24.37,15.6,0.17,2.58,830.0,4320.0,5150.0,0.0,0,1,0,2011,0,0,1,1,0,0,0,0,0,0,8.546751993657782,0.07184019449815082
15.19,10.21,20.16,10.35,1.46,4.82,476.0,1926.0,2402.0,0.0,1,1,0,2011,0,0,0,0,0,1,0,0,0,0,7.784057002639929,-0.7626949910178533
8.99,6.64,11.33,7.39,12.8,3.68,616.0,2268.0,2884.0,0.0,1,1,0,2011,0,0,0,0,0,0,1,0,0,0,7.96693349840484,0.18287649576491116
8.52,6.28,10.76,7.94,1.24,1.4,330.0,3199.0,3529.0,0.0,1,0,0,2011,0,0,0,0,1,0,0,0,0,0,8.16876982367527,0.20183632527042938
11.33,7.67,14.98,10.7,0.85,3.18,485.0,3920.0,4405.0,0.0,1,1,0,2011,0,0,0,0,0,0,0,0,1,0,8.39049553837028,0.22172571469501
15.25,9.37,21.13,12.41,0.01,3.1,559.0,4212.0,4771.0,0.0,0,0,0,2011,0,0,0,0,0,0,0,0,0,1,8.470311205516108,0.07981566714582833
15.3,8.45,22.15,10.46,0.0,1.5,639.0,4078.0,4717.0,0.0,0,0,0,2011,0,0,0,0,0,0,0,1,0,0,8.458928283284262,-0.011382922231845782
14.71,7.45,21.97,10.37,0.01,0.8,949.0,3976.0,4925.0,0.0,0,1,0,2011,0,0,0,1,0,0,0,0,0,0,8.502079553606189,0.04315127032192656
15.68,8.37,22.99,11.62,0.0,0.62,2233.0,3104.0,5337.0,0.0,0,1,0,2011,0,0,0,0,0,1,0,0,0,0,8.582418976333944,0.0803394227277554
16.9,9.21,24.59,12.17,0.0,0.65,2397.0,3048.0,5445.0,0.0,0,1,0,2011,0,0,0,0,0,0,1,0,0,0,8.602453035367061,0.020034059033116947
18.59,10.37,26.81,13.9,0.01,0.73,1513.0,3539.0,5052.0,1.0,0,1,0,2011,0,0,0,0,1,0,0,0,0,0,8.527539483470381,-0.07491355189667992
18.77,12.98,24.56,16.85,0.01,2.25,666.0,3837.0,4503.0,0.0,1,1,0,2011,0,0,0,0,0,0,0,0,1,0,8.412499120301572,-0.11504036316880928
18.12,15.64,20.59,17.42,1.69,4.62,217.0,2175.0,2392.0,0.0,1,1,0,2011,0,0,0,0,0,0,0,0,0,1,7.779885115070522,-0.6326140052310496
18.56,16.59,20.53,18.23,14.01,3.08,290.0,2592.0,2882.0,0.0,1,1,0,2011,0,0,0,0,0,0,0,1,0,0,7.966239776559467,0.18635466148894508
19.01,15.44,22.58,17.58,17.98,3.8,528.0,3064.0,3592.0,0.0,1,1,0,2011,0,0,0,1,0,0,0,0,0,0,8.18646442942209,0.2202246528626226
15.25,9.4,21.09,12.12,6.75,4.35,1896.0,3240.0,5136.0,0.0,1,0,0,2011,0,0,0,0,0,1,0,0,0,0,8.544029845369797,0.3575654159477075
14.9,8.45,21.36,12.26,0.0,4.3,1748.0,3223.0,4971.0,0.0,0,1,0,2011,0,0,0,0,0,0,1,0,0,0,8.511376306094673,-0.03265353927512393
15.95,10.26,21.64,14.8,0.0,2.45,713.0,3806.0,4519.0,0.0,0,1,0,2011,0,0,0,0,1,0,0,0,0,0,8.41604600941128,-0.0953302966833931
16.31,10.46,22.17,14.09,0.0,1.75,635.0,4064.0,4699.0,0.0,1,1,0,2011,0,0,0,0,0,0,0,0,1,0,8.455104999102815,0.03905898969153476
17.49,13.14,21.83,16.57,10.51,4.15,254.0,2144.0,2398.0,0.0,1,1,0,2011,0,0,0,0,0,0,0,0,0,1,7.7823903355874595,-0.6727146635153556
15.53,11.04,20.01,12.41,6.41,5.6,471.0,3681.0,4152.0,0.0,1,0,0,2011,0,0,0,0,0,0,0,1,0,0,8.331345424845724,0.5489550892582642
